Temperature (C),Pressure (millibars),Humidity,Wind Speed (km/h),Apparent Temperature (C)
19.00555556,1021.69,0.77,7.9695,19.00555556
18.82222222,1021.6,0.78,11.0446,18.82222222
18.44444444,1021.63,0.81,5.9248,18.44444444
16.71666667,1021.72,0.87,6.4239,16.71666667
16.67777778,1021.71,0.87,3.4132,16.67777778
16.60555556,1021.51,0.87,2.9141,16.60555556
15.47222222,1021.31,0.93,3.22,15.47222222
14.91111111,1021.21,0.93,0,14.91111111
14.34444444,1021.33,0.93,3.22,14.34444444
14.86666667,1021.1,1,0,14.86666667
17.55555556,1021.12,0.9,3.1717,17.55555556
20.79444444,1021.15,0.74,4.4275,20.79444444
23.82222222,1020.81,0.58,7.5992,23.82222222
26.04444444,1020.51,0.54,10.948,26.04444444
26.96111111,1020.63,0.44,8.8389,27.06111111
27.75555556,1020.3,0.43,10.8353,27.66666667
27.82222222,1019.89,0.4,10.8353,27.52777778
28.8,1019.32,0.38,6.923,28.21666667
28.81666667,1018.6,0.38,4.4919,28.25
29.86111111,1018.11,0.38,2.8819,29.29444444
28.85,1017.87,0.37,6.1824,28.23333333
27.70555556,1017.63,0.47,10.6904,27.86111111
27.01111111,1017.52,0.48,9.3219,27.33333333
23.95555556,1017.66,0.62,8.1788,23.95555556
22.75555556,1017.96,0.71,9.7405,22.75555556
22.10555556,1017.86,0.73,10.8514,22.10555556
22.03333333,1017.89,0.73,5.7799,22.03333333
21.99444444,1017.67,0.74,6.1663,21.99444444
20.85555556,1017.61,0.8,11.1251,20.85555556
20.29444444,1017.32,0.81,3.703,20.29444444
19.74444444,1016.81,0.82,6.5044,19.74444444
19.21111111,1016.7,0.85,6.2468,19.21111111
18.69444444,1016.64,0.87,5.9892,18.69444444
17.59444444,1016.85,0.97,9.5634,17.59444444
18.71111111,1016.68,0.9,9.4185,18.71111111
19.90555556,1016.97,0.79,10.3523,19.90555556
22.15555556,1016.95,0.68,10.8836,22.15555556
22.82222222,1016.95,0.65,12.2038,22.82222222
25.85,1016.86,0.5,7.1967,25.85
27.10555556,1016.44,0.4,10.6421,26.91666667
27.70555556,1016.12,0.33,8.9838,27.04444444
27.77777778,1015.74,0.31,8.3076,26.98888889
28.83888889,1015.42,0.29,9.0643,27.71111111
27.75555556,1014.93,0.32,9.016,26.98888889
27.74444444,1014.62,0.33,8.4686,27.03888889
27.19444444,1014.1,0.32,9.2414,26.65
24.97222222,1013.62,0.43,7.6958,24.97222222
22.78888889,1013.84,0.52,7.3899,22.78888889
20.92222222,1014.21,0.6,8.05,20.92222222
20.32222222,1013.93,0.64,2.9463,20.32222222
20.5,1013.67,0.63,3.4776,20.5
19.65,1013.13,0.61,10.3362,19.65
18.02777778,1013.01,0.67,10.8836,18.02777778
17.22222222,1012.74,0.69,10.6099,17.22222222
16.55,1012.09,0.73,10.7548,16.55
16.08888889,1011.31,0.75,10.7226,16.08888889
15.71666667,1010.78,0.79,4.4436,15.71666667
17.70555556,1010.94,0.74,20.6402,17.70555556
18.63333333,1010.54,0.75,7.5187,18.63333333
19.50555556,1010.64,0.73,14.0392,19.50555556
20.36666667,1010.7,0.7,11.27,20.36666667
21.84444444,1010.6,0.7,12.9444,21.84444444
19.88333333,1010.95,0.8,12.7995,19.88333333
17.77777778,1011.85,0.9,9.2253,17.77777778
17.82777778,1012.66,0.97,3.0268,17.82777778
18.95,1011.27,0.9,11.1412,18.95
21.07222222,1010.61,0.81,2.3184,21.07222222
22.11111111,1010.85,0.73,9.5956,22.11111111
22.10555556,1011.17,0.7,9.5473,22.10555556
21.16111111,1011.63,0.78,9.1126,21.16111111
21.03888889,1012.13,0.79,7.8246,21.03888889
19.01111111,1012.52,0.89,4.186,19.01111111
17.22222222,1013.01,0.93,0.3542,17.22222222
16.62222222,1013.22,0.97,3.22,16.62222222
15.76666667,1013.66,0.99,3.0107,15.76666667
15.07222222,1013.43,1,8.05,15.07222222
14.51666667,1013.23,0.96,3.22,14.51666667
13.96666667,1013.19,1,2.9785,13.96666667
13.93333333,1012.92,0.96,3.22,13.93333333
13.44444444,1012.9,1,0,13.44444444
13.01111111,1012.72,1,3.1717,13.01111111
12.88888889,1012.81,0.96,8.05,12.88888889
16.06111111,1012.73,1,3.22,16.06111111
17.22222222,1012.78,0.98,4.6529,17.22222222
18.82222222,1012.91,0.84,5.6833,18.82222222
19.97777778,1013.01,0.78,7.6153,19.97777778
21.94444444,1013.34,0.7,3.4615,21.94444444
22.8,1013.29,0.66,9.4024,22.8
23.91111111,1013.09,0.65,9.2414,23.91111111
23.9,1012.83,0.57,3.9767,23.9
25.95,1012.51,0.45,4.83,25.95
25.01666667,1012.1,0.47,9.2092,25.01666667
25.76111111,1011.74,0.45,2.2379,25.76111111
25.92222222,1011.41,0.45,0.483,25.92222222
23.81666667,1011.33,0.55,4.9588,23.81666667
20.97777778,1011.93,0.72,0.483,20.97777778
18.79444444,1012.7,0.84,0,18.79444444
18.72777778,1012.9,0.84,0,18.72777778
17.76666667,1012.85,0.87,3.1073,17.76666667
16.57222222,1012.73,0.93,1.6905,16.57222222
16.08333333,1012.72,0.93,0,16.08333333
15.56666667,1012.62,0.91,4.7978,15.56666667
14.99444444,1012.71,0.9,0,14.99444444
14.41666667,1012.41,0.93,0,14.41666667
14.42222222,1012.3,0.93,3.0268,14.42222222
13.86111111,1012.33,0.93,0,13.86111111
16.09444444,1012.63,0.93,0,16.09444444
20.65555556,1012.84,0.66,3.1556,20.65555556
22.75555556,1012.73,0.57,7.9695,22.75555556
23.81666667,1013.03,0.58,3.381,23.81666667
25.93888889,1013.02,0.5,7.2933,25.93888889
27.08333333,1013.14,0.4,3.4293,26.91111111
27.70555556,1012.84,0.39,2.9141,27.33333333
28.69444444,1012.35,0.37,1.7066,28.06111111
29.83888889,1011.96,0.32,4.0894,28.75555556
28.72777778,1012.06,0.34,7.6475,27.9
27.6,1012.08,0.43,9.7566,27.49444444
26.88333333,1011.99,0.52,9.177,27.42222222
25.81666667,1012.45,0.51,9.1126,25.81666667
23.31111111,1012.95,0.64,7.4543,23.31111111
20.95,1014.03,0.79,8.4203,20.95
19.83333333,1014.05,0.84,2.9302,19.83333333
18.31111111,1014.39,0.87,5.0071,18.31111111
20.95,1015.11,0.74,14.007,20.95
20.85555556,1015.21,0.74,15.6331,20.85555556
18.87777778,1015.31,0.87,16.5991,18.87777778
18.79444444,1015.31,0.9,16.5991,18.79444444
18.31666667,1015.34,0.93,13.7333,18.31666667
18.19444444,1015.45,0.97,12.1555,18.19444444
17.73333333,1015.67,0.99,9.4507,17.73333333
18.8,1015.98,0.9,9.3219,18.8
18.81111111,1016.4,0.91,10.3523,18.81111111
20,1016.49,0.83,10.9641,20
21.18333333,1017.4,0.78,13.9587,21.18333333
22.07222222,1016.56,0.73,13.7333,22.07222222
22.89444444,1016.65,0.7,12.4614,22.89444444
23.93333333,1016.25,0.66,12.397,23.93333333
24.92777778,1016.16,0.63,12.0106,24.92777778
26.06111111,1015.65,0.58,14.0231,26.06111111
26.06111111,1015.44,0.54,12.1877,26.06111111
26.02222222,1015.08,0.56,11.7691,26.02222222
25.04444444,1015.04,0.57,12.3487,25.04444444
25,1015.03,0.61,9.4185,25
22.46666667,1015.35,0.72,4.7495,22.46666667
19.92777778,1015.75,0.86,9.66,19.92777778
19.26111111,1016.15,0.89,6.5044,19.26111111
18.37222222,1016.35,0.9,6.2307,18.37222222
17.68333333,1014.66,0.88,0.3703,17.68333333
17.17777778,1015.04,0.88,0,17.17777778
16.7,1015.33,0.93,2.0769,16.7
15.58333333,1015.33,0.96,0.3703,15.58333333
15.46666667,1015.43,0.96,0,15.46666667
15.09444444,1015.45,0.96,3.0268,15.09444444
14.93333333,1015.73,1,0.3703,14.93333333
17.6,1016.13,0.97,8.05,17.6
20.67777778,1016.4,0.83,4.9749,20.67777778
22.68888889,1016.73,0.73,4.7173,22.68888889
24.93333333,1017.1,0.64,4.8944,24.93333333
26.91111111,1017.08,0.59,7.1162,27.92222222
27.73333333,1016.93,0.55,9.3702,28.58888889
28.65,1016.76,0.51,8.6618,29.29444444
29.66111111,1016.56,0.46,8.7745,30.05555556
29.92777778,1016.13,0.46,4.8461,30.42777778
28.91111111,1015.93,0.49,11.0607,29.43888889
29.63333333,1015.79,0.46,9.5473,30.00555556
28.81666667,1015.83,0.46,7.8246,29.03888889
27.66111111,1016.11,0.53,0.2576,28.36666667
24.03888889,1016.46,0.65,1.9642,24.03888889
22.17777778,1016.92,0.81,0,22.17777778
21.55555556,1017.12,0.77,0,21.55555556
20.51111111,1017.13,0.8,0.4186,20.51111111
19.37777778,1017.01,0.85,0,19.37777778
18.79444444,1017.02,0.88,0,18.79444444
18.33888889,1016.78,0.88,3.4293,18.33888889
17.73333333,1016.51,0.91,0,17.73333333
17.2,1016.32,0.91,0,17.2
16.82222222,1016.28,0.94,5.474,16.82222222
17.15,1016.12,0.93,3.22,17.15
20.88888889,1016.11,0.82,9.3219,20.88888889
23.39444444,1015.94,0.72,9.3541,23.39444444
25.97222222,1015.51,0.61,13.7977,25.97222222
27.68888889,1015.31,0.53,15.4399,28.38333333
28.56666667,1015.15,0.5,16.2127,29.10555556
28.91666667,1015.03,0.49,13.8621,29.46666667
30.99444444,1014.82,0.45,10.8997,31.75555556
30.98333333,1014.42,0.44,12.2843,31.43333333
31.98888889,1014.13,0.39,11.8979,32.11666667
31.96666667,1013.57,0.39,12.1072,32.11111111
31.61111111,1013.31,0.4,9.821,31.77222222
30.05,1013.39,0.45,12.5258,30.41666667
27.36111111,1013.54,0.56,20.3826,28.26111111
23.91111111,1014.29,0.73,18.4989,23.91111111
22.10555556,1015,0.76,15.6331,22.10555556
21.50555556,1015.4,0.81,17.3075,21.50555556
21.09444444,1015.75,0.81,16.5991,21.09444444
20.46666667,1015.23,0.81,14.6993,20.46666667
19.86111111,1015.44,0.81,17.7744,19.86111111
19.53333333,1015.84,0.79,19.9801,19.53333333
17.16111111,1016.27,0.93,26.1303,17.16111111
16.64444444,1015.94,0.97,17.0499,16.64444444
16.55555556,1016.54,0.96,13.5079,16.55555556
16.04444444,1016.41,1,9.4668,16.04444444
16.13888889,1017.05,0.93,11.0124,16.13888889
17.08888889,1017.61,0.93,8.9355,17.08888889
17.15555556,1017.95,0.87,12.6546,17.15555556
17.10555556,1018.25,0.93,10.8836,17.10555556
17.11666667,1018.55,0.93,14.7637,17.11666667
17.64444444,1018.18,0.85,17.1143,17.64444444
17.68888889,1018.07,0.9,15.8263,17.68888889
17.52777778,1018.29,0.91,11.9623,17.52777778
17.68888889,1018.44,0.91,7.8568,17.68888889
17.17777778,1018.36,0.93,7.2933,17.17777778
17.1,1018.49,0.93,6.5527,17.1
17.08333333,1018.87,0.93,4.1055,17.08333333
17.08333333,1019.56,0.93,6.601,17.08333333
16.97777778,1019.93,0.89,0.8533,16.97777778
17.10555556,1020.77,0.93,1.1914,17.10555556
16.57777778,1021.28,0.97,3.8318,16.57777778
16.53888889,1021.55,0.97,3.9928,16.53888889
16.53888889,1021.49,0.97,4.8139,16.53888889
16.6,1021.62,1,14.0553,16.6
16.57777778,1021.95,0.99,13.2986,16.57777778
16.6,1021.99,0.96,11.0768,16.6
17.12777778,1021.99,0.9,11.0446,17.12777778
16.57777778,1021.85,0.93,10.304,16.57777778
16.11111111,1021.99,0.93,12.4131,16.11111111
17.2,1022.76,0.87,11.0607,17.2
18.46666667,1022.82,0.81,13.1859,18.46666667
19.86666667,1022.92,0.74,16.8406,19.86666667
21.05,1023.01,0.68,23.1196,21.05
22.02777778,1022.85,0.67,21.3808,22.02777778
22.80555556,1022.79,0.62,21.9443,22.80555556
23.81666667,1022.58,0.62,17.3558,23.81666667
23.91666667,1022.6,0.56,22.8459,23.91666667
25,1022.08,0.54,23.3128,25
24.95,1021.97,0.54,23.2806,24.95
24.02222222,1021.97,0.53,21.6867,24.02222222
22.33333333,1022.24,0.59,16.9372,22.33333333
21.25,1021.95,0.67,15.1179,21.25
20.98333333,1022.25,0.67,10.1108,20.98333333
18.81666667,1022.37,0.78,8.9999,18.81666667
18.21666667,1022.3,0.81,6.5044,18.21666667
17.84444444,1022.55,0.83,10.2718,17.84444444
17.66666667,1022.4,0.84,10.5616,17.66666667
16.55555556,1022.3,0.87,10.6582,16.55555556
16.67777778,1021.92,0.87,6.7459,16.67777778
16.55,1022.11,0.84,10.8031,16.55
17.01666667,1022,0.82,14.2002,17.01666667
16.61666667,1021.78,0.84,11.3827,16.61666667
15.97222222,1021.82,0.82,12.3004,15.97222222
17.64444444,1022.12,0.74,14.007,17.64444444
19.76666667,1022.3,0.68,15.8907,19.76666667
22.11111111,1022.31,0.6,20.3504,22.11111111
22.75555556,1022.3,0.62,17.5973,22.75555556
24.75555556,1022.16,0.51,19.5454,24.75555556
26.03888889,1021.8,0.5,17.549,26.03888889
27.12777778,1021.59,0.47,20.608,27.36111111
27.06111111,1021.28,0.44,22.9264,27.12222222
27.75555556,1020.89,0.4,22.0409,27.48333333
27.71111111,1020.58,0.43,22.0731,27.62777778
27.53333333,1020.41,0.43,22.5239,27.45
27.08333333,1020.39,0.44,17.1465,27.16666667
24.90555556,1020.48,0.5,12.3648,24.90555556
22.31111111,1021.16,0.62,9.177,22.31111111
19.92777778,1021.68,0.73,9.1287,19.92777778
18.91666667,1021.97,0.78,10.6904,18.91666667
18.4,1022.1,0.76,10.3684,18.4
17.77777778,1022,0.78,10.8675,17.77777778
19.26111111,1021.71,0.71,13.8943,19.26111111
18.50555556,1021.42,0.74,10.4006,18.50555556
17.97777778,1021.25,0.75,13.4274,17.97777778
17.59444444,1021.11,0.74,13.8621,17.59444444
16.85,1021.19,0.77,13.3308,16.85
16.99444444,1021.21,0.76,12.397,16.99444444
17.6,1021.5,0.74,15.4721,17.6
18.75,1021.42,0.74,19.0785,18.75
21.08888889,1021.59,0.63,17.0338,21.08888889
23.79444444,1021.4,0.54,17.2109,23.79444444
24.76111111,1021.21,0.51,18.7404,24.76111111
26.03888889,1020.9,0.47,20.3343,26.03888889
27.2,1020.68,0.44,17.2753,27.24444444
27.62222222,1020.09,0.43,13.4918,27.51666667
27.75555556,1019.81,0.43,17.2914,27.63333333
27.75555556,1019.69,0.4,17.5007,27.46111111
27.73888889,1019.49,0.38,18.837,27.33888889
27.17222222,1019.39,0.39,17.0499,26.93888889
24.92777778,1019.58,0.47,13.8943,24.92777778
22.78888889,1020.04,0.53,10.4006,22.78888889
21.97222222,1020.77,0.56,10.7387,21.97222222
19.86111111,1021.08,0.67,6.3756,19.86111111
18.9,1021.1,0.69,6.3273,18.9
18.81666667,1021.18,0.7,6.3595,18.81666667
16.73333333,1021.27,0.8,10.8836,16.73333333
17.11111111,1021.06,0.75,10.6743,17.11111111
15.95555556,1020.98,0.82,6.6332,15.95555556
15.44444444,1020.98,0.84,6.44,15.44444444
14.48333333,1021.16,0.9,6.2468,14.48333333
13.84444444,1021.36,0.93,8.05,13.84444444
16,1021.67,0.81,8.0661,16
18.53888889,1021.75,0.75,4.991,18.53888889
21.95,1021.86,0.65,4.6368,21.95
23.70555556,1022.16,0.66,3.1073,23.70555556
25.82777778,1022.04,0.58,4.7173,25.82777778
27.15,1021.94,0.54,9.0643,27.81666667
28.79444444,1021.44,0.46,10.7387,28.94444444
28.79444444,1021.24,0.4,8.6135,28.38888889
29.88333333,1021.04,0.35,4.8461,29.08333333
30.92222222,1020.75,0.32,0.2576,29.88888889
28.83888889,1020.74,0.37,6.9069,28.16666667
28.86111111,1020.54,0.36,1.8998,28.17777778
27.02777778,1020.44,0.48,0.3703,27.30555556
22.86111111,1020.93,0.62,9.9659,22.86111111
22.12777778,1021.43,0.65,9.2897,22.12777778
20.92777778,1021.83,0.67,6.2146,20.92777778
20.46666667,1021.95,0.66,9.6761,20.46666667
20.71666667,1022.24,0.59,10.4811,20.71666667
19.18888889,1022.23,0.67,5.9087,19.18888889
17.11111111,1022.14,0.77,6.0858,17.11111111
15.43333333,1022.35,0.82,0.1449,15.43333333
14.48888889,1022.54,0.87,0,14.48888889
14.1,1022.62,0.9,0.3542,14.1
13.81666667,1022.55,0.9,0,13.81666667
17.02222222,1022.75,0.76,4.7817,17.02222222
18.74444444,1022.93,0.75,4.7173,18.74444444
22.22222222,1022.92,0.67,1.8354,22.22222222
25,1023.02,0.58,0.3703,25
27.03333333,1022.9,0.47,2.9302,27.28888889
28.83888889,1022.51,0.4,4.5402,28.46111111
28.81666667,1022.11,0.36,4.3792,28.13888889
29.80555556,1021.72,0.32,2.576,28.71111111
30.99444444,1021.03,0.29,3.2683,29.67777778
30.97222222,1020.53,0.33,2.737,29.95555556
29.87222222,1020.43,0.32,0.4991,28.75
29.90555556,1020.13,0.36,3.22,29.11666667
27.58888889,1020.03,0.44,9.2253,27.56111111
23.73333333,1020.24,0.61,3.8962,23.73333333
21.98888889,1020.53,0.69,7.7119,21.98888889
20.85555556,1020.45,0.72,6.44,20.85555556
19.25555556,1020.57,0.77,1.6422,19.25555556
17.68888889,1020.83,0.84,1.6905,17.68888889
17.10555556,1020.55,0.84,0,17.10555556
16.66111111,1020.54,0.9,0.2093,16.66111111
15.41666667,1020.34,0.9,0,15.41666667
14.35,1020.23,0.91,0,14.35
14.61111111,1020.16,0.93,0.4347,14.61111111
14.81666667,1020.32,0.93,7.7119,14.81666667
17,1020.32,0.82,7.4543,17
19.8,1020.19,0.75,3.5098,19.8
23.79444444,1020.41,0.62,3.1073,23.79444444
27.12777778,1020.22,0.45,7.8568,27.22222222
28.63333333,1020.15,0.4,4.669,28.27777778
29.92777778,1019.72,0.35,7.4543,29.12222222
30,1019.31,0.31,2.9141,28.85
30.84444444,1019.07,0.3,8.4042,29.55555556
31.08888889,1018.32,0.32,3.5098,30.03888889
31.06111111,1017.91,0.32,3.1556,30.00555556
30.92222222,1017.57,0.32,0.4669,29.82222222
29.95,1017.21,0.34,5.5867,29.03333333
27.65555556,1016.92,0.46,0.2737,27.77777778
22.83888889,1017.26,0.61,3.22,22.83888889
20.97222222,1017.43,0.69,0,20.97222222
20.28333333,1017.53,0.69,0,20.28333333
18.7,1017.82,0.77,3.22,18.7
17.62222222,1017.73,0.79,0,17.62222222
17.04444444,1017.73,0.9,0,17.04444444
15.97777778,1017.43,0.85,3.22,15.97777778
15.37222222,1017.05,0.87,0,15.37222222
14.88888889,1016.83,0.87,0,14.88888889
14.36111111,1016.76,0.91,0.4991,14.36111111
13.75,1016.82,0.91,8.05,13.75
17,1017.12,0.87,0,17
19.4,1016.84,0.78,4.9266,19.4
24.93333333,1016.51,0.58,3.0751,24.93333333
27.22222222,1016.42,0.44,3.1878,27.26666667
28.71111111,1016.33,0.36,2.0769,28.01111111
30,1015.91,0.31,3.2039,28.86111111
31.06111111,1015.61,0.29,2.3667,29.75
31.05,1015.25,0.29,1.6261,29.67222222
32.12777778,1014.93,0.28,7.9856,30.79444444
32.08333333,1014.45,0.29,7.7441,30.75
31.11666667,1013.97,0.28,6.9069,29.71666667
30.99444444,1013.93,0.3,4.9266,29.70555556
27.65555556,1013.94,0.41,0.3703,27.42777778
23.81666667,1014.47,0.57,3.3327,23.81666667
22.01666667,1015.06,0.65,9.5795,22.01666667
21.41666667,1015.37,0.66,6.6493,21.41666667
21.08333333,1015.82,0.66,10.3362,21.08333333
17.52777778,1016.37,0.9,3.5581,17.52777778
16.48888889,1016.36,0.9,6.4883,16.48888889
16.2,1016.62,0.88,8.0017,16.2
15.45,1016.65,0.9,3.7191,15.45
15.37777778,1016.46,0.88,3.5903,15.37777778
14.64444444,1016.54,0.88,6.3273,14.64444444
15.93333333,1016.77,0.82,2.0769,15.93333333
18.62222222,1016.96,0.74,10.6904,18.62222222
20.80555556,1016.99,0.64,12.4775,20.80555556
22.71111111,1017.14,0.62,15.9551,22.71111111
23.86666667,1017.05,0.58,16.1483,23.86666667
24.97222222,1017.2,0.53,14.3129,24.97222222
26.03888889,1017.05,0.48,16.0839,26.03888889
27.17222222,1016.83,0.51,12.8317,27.64444444
26.21111111,1016.33,0.52,15.5043,26.21111111
27.15,1016.04,0.47,14.49,27.37777778
27.19444444,1015.74,0.51,15.6009,27.66111111
27.11111111,1015.69,0.47,18.5472,27.30555556
26.15555556,1015.53,0.5,15.7458,26.15555556
25.04444444,1015.7,0.58,11.1412,25.04444444
22.63333333,1015.87,0.69,7.4221,22.63333333
21.03888889,1016.42,0.73,0.1288,21.03888889
19.90555556,1016.72,0.78,0,19.90555556
18.91666667,1016.76,0.87,5.0232,18.91666667
19.95,1016.1,0.69,10.9158,19.95
19.37222222,1016.36,0.74,11.2056,19.37222222
18.88888889,1016.47,0.79,6.5527,18.88888889
17.31111111,1016.35,0.85,6.6654,17.31111111
17.77777778,1016.27,0.87,6.5205,17.77777778
18.72777778,1016.59,0.87,10.6743,18.72777778
17.75555556,1016.58,0.9,7.7763,17.75555556
18.79444444,1016.88,0.9,9.338,18.79444444
20.82222222,1017.25,0.8,14.7154,20.82222222
22.73333333,1017.52,0.71,13.9909,22.73333333
24.93333333,1018.01,0.62,14.3934,24.93333333
25.08888889,1018.57,0.61,14.6188,25.08888889
27.71111111,1018.59,0.53,19.9157,28.36666667
27.73333333,1018.59,0.49,20.1411,28.07777778
28.66111111,1018.47,0.46,16.8084,28.84444444
28.81666667,1018.29,0.43,21.4291,28.71666667
28.74444444,1018.19,0.41,21.413,28.44444444
28.57777778,1018.27,0.41,19.1751,28.27222222
27.12777778,1018.57,0.45,15.295,27.22777778
24.95,1018.75,0.51,10.6582,24.95
23.81111111,1019.34,0.53,9.2092,23.81111111
22.15,1020.06,0.59,9.1126,22.15
21.57777778,1020.67,0.59,10.7548,21.57777778
21.23333333,1020.99,0.54,12.8478,21.23333333
19.84444444,1021.38,0.58,10.787,19.84444444
18.71111111,1021.78,0.64,10.7709,18.71111111
17.96666667,1021.64,0.63,13.2181,17.96666667
17.55555556,1021.78,0.64,13.7977,17.55555556
17.46111111,1021.59,0.61,17.2592,17.46111111
16.62777778,1021.67,0.63,13.2181,16.62777778
15.81666667,1021.9,0.68,14.2002,15.81666667
16.91111111,1022.2,0.6,15.2306,16.91111111
18.55555556,1022.47,0.54,18.8209,18.55555556
21,1022.68,0.47,17.388,21
22.2,1022.68,0.39,20.286,22.2
23.77222222,1022.76,0.37,13.4757,23.77222222
24.95,1022.75,0.33,15.4882,24.95
27.10555556,1022.46,0.32,13.9748,26.57777778
26.98333333,1022.13,0.33,12.6868,26.52777778
27.15,1021.74,0.32,12.3165,26.60555556
27.19444444,1021.34,0.32,10.8353,26.63333333
27.04444444,1021.2,0.33,10.8353,26.56666667
26.08333333,1021.12,0.32,10.7709,26.08333333
23.74444444,1020.81,0.39,9.3219,23.74444444
21.03333333,1021.13,0.49,7.406,21.03333333
17.66111111,1021.64,0.61,7.6797,17.66111111
16.47777778,1021.93,0.64,3.22,16.47777778
15.13888889,1022.1,0.67,6.6976,15.13888889
17.71111111,1016.73,0.9,0,17.71111111
17.10555556,1017.02,0.93,0,17.10555556
16.68888889,1016.88,0.96,1.5456,16.68888889
16.52777778,1016.82,0.93,0,16.52777778
15.51111111,1016.63,0.96,0,15.51111111
15.61666667,1016.78,0.94,3.22,15.61666667
17.06666667,1016.72,0.93,0,17.06666667
19.82222222,1016.91,0.84,2.4633,19.82222222
22.6,1017.23,0.72,1.6261,22.6
24.95,1017.6,0.62,7.8729,24.95
26.13333333,1017.58,0.58,4.8783,26.13333333
27.16111111,1017.34,0.53,2.4311,27.75
27.84444444,1017.09,0.53,7.4382,28.5
29.90555556,1016.7,0.46,9.4024,30.33333333
28.82777778,1016.36,0.45,1.9159,28.88333333
28.93888889,1015.9,0.43,3.8962,28.85
28.91111111,1015.51,0.46,8.0661,29.11666667
29.73888889,1015.24,0.42,2.2057,29.67222222
29.92777778,1014.72,0.41,5.1198,29.67777778
28.79444444,1014.51,0.46,7.7924,29.01111111
26.16666667,1014.55,0.56,2.1091,26.16666667
22.75555556,1014.6,0.71,4.7495,22.75555556
22.61666667,1014.8,0.72,6.279,22.61666667
21.95,1014.79,0.73,6.1341,21.95
21.46111111,1014.32,0.74,6.44,21.46111111
21.43888889,1013.92,0.74,11.27,21.43888889
21.19444444,1013.62,0.76,10.3201,21.19444444
21.32222222,1013.22,0.73,10.8997,21.32222222
20.78888889,1012.94,0.77,11.27,20.78888889
20.06111111,1012.88,0.81,12.5741,20.06111111
20.83333333,1012.91,0.8,11.109,20.83333333
22.06666667,1012.81,0.74,10.787,22.06666667
24.49444444,1012.76,0.67,14.8764,24.49444444
27.15555556,1012.7,0.54,20.0445,27.86666667
27.77777778,1012.48,0.49,32.1839,28.15555556
